,Price(last excuted),Buy executed,Buy Wt Price,Sell executed,Sell Wt Price,Total executed,Total Wt Price,Strength,Open,High,Low
2018-04-20 09:00:09,-4.130434782608688,-13.573880618980322,-2.1739130434782648,-9.288571403808248,-4.130434782608688,-9.27489597700857,-4.10386063335055,0.013769363166953529,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:10,-4.130434782608688,0.0,-2.1739130434782648,-12.387562749893107,-4.130434782608688,-12.387562749893107,-4.130434782608688,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:11,-3.478260869565218,0.0,-2.1739130434782648,-10.480568017087467,-3.6017450458444245,-10.480568017087467,-3.6017450458444245,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:12,-3.9130434782608745,0.0,-2.1739130434782648,-8.737598712028843,-3.8682712215320976,-8.737598712028843,-3.8682712215320976,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:13,-4.130434782608688,0.0,-2.1739130434782648,-14.218237635370837,-4.130434782608688,-14.218237635370837,-4.130434782608688,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:14,-4.130434782608688,0.0,-2.1739130434782648,0.0,-4.130434782608688,0.0,-4.130434782608688,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:15,-4.130434782608688,0.0,-2.1739130434782648,0.0,-4.130434782608688,0.0,-4.130434782608688,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:16,-4.130434782608688,0.0,-2.1739130434782648,-11.138076682200053,-4.130434782608688,-11.138076682200053,-4.130434782608688,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:17,-4.130434782608688,0.0,-2.1739130434782648,-9.661857613552176,-4.130434782608688,-9.661857613552176,-4.130434782608688,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:18,-4.130434782608688,0.0,-2.1739130434782648,0.0,-4.130434782608688,0.0,-4.130434782608688,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:19,-3.695652173913047,-11.271295525986275,-3.695652173913047,0.0,-4.130434782608688,-11.271295525986275,-3.695652173913047,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:20,-3.695652173913047,0.0,-3.695652173913047,0.0,-4.130434782608688,0.0,-3.695652173913047,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:21,-3.695652173913047,0.0,-3.695652173913047,0.0,-4.130434782608688,0.0,-3.695652173913047,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:22,-3.9130434782608745,-11.620853002156146,-3.9130434782608745,0.0,-4.130434782608688,-11.620853002156146,-3.9130434782608745,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:23,-3.9130434782608745,0.0,-3.9130434782608745,0.0,-4.130434782608688,0.0,-3.9130434782608745,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:24,-3.9130434782608745,0.0,-3.9130434782608745,0.0,-4.130434782608688,0.0,-3.9130434782608745,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:25,-3.9130434782608745,0.0,-3.9130434782608745,0.0,-4.130434782608688,0.0,-3.9130434782608745,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:26,-3.695652173913047,-11.519756885284774,-3.695652173913047,0.0,-4.130434782608688,-11.519756885284774,-3.695652173913047,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:27,-3.695652173913047,-11.503858299216976,-3.695652173913047,-11.529418796196511,-3.695652173913047,-10.823409701994159,-3.695652173913047,1.0258899676375404,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:28,-3.695652173913047,0.0,-3.695652173913047,0.0,-3.695652173913047,0.0,-3.695652173913047,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:29,-3.478260869565218,-11.046153972009392,-3.478260869565218,0.0,-3.695652173913047,-11.046153972009392,-3.478260869565218,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:30,-3.478260869565218,0.0,-3.478260869565218,0.0,-3.695652173913047,0.0,-3.478260869565218,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:31,-3.2608695652173907,-11.251492898690096,-3.2608695652173907,0.0,-3.695652173913047,-11.251492898690096,-3.2608695652173907,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:32,-3.2608695652173907,0.0,-3.2608695652173907,0.0,-3.695652173913047,0.0,-3.2608695652173907,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:33,-3.2608695652173907,0.0,-3.2608695652173907,0.0,-3.695652173913047,0.0,-3.2608695652173907,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:34,-2.826086956521735,-9.503145922397357,-2.8579907998219336,0.0,-3.695652173913047,-9.503145922397357,-2.8579907998219336,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:35,-2.826086956521735,0.0,-2.8579907998219336,0.0,-3.695652173913047,0.0,-2.8579907998219336,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:36,-2.826086956521735,0.0,-2.8579907998219336,0.0,-3.695652173913047,0.0,-2.8579907998219336,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:37,-2.826086956521735,0.0,-2.8579907998219336,0.0,-3.695652173913047,0.0,-2.8579907998219336,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:38,-2.826086956521735,0.0,-2.8579907998219336,0.0,-3.695652173913047,0.0,-2.8579907998219336,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:39,-2.608695652173907,-9.661857613552176,-2.929130434782607,0.0,-3.695652173913047,-9.661857613552176,-2.929130434782607,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:40,-2.608695652173907,-10.565725825427773,-2.608695652173907,0.0,-3.695652173913047,-10.565725825427773,-2.608695652173907,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:41,-2.608695652173907,0.0,-2.608695652173907,0.0,-3.695652173913047,0.0,-2.608695652173907,0.0,-4.130434782608688,-2.1739130434782648,-4.130434782608688
2018-04-20 09:00:42,-2.826086956521735,-11.451619080117558,-2.391304347826079,-13.573880618980322,-2.826086956521735,-11.338504275679725,-2.437805161590319,8.35,-4.130434782608688,-2.1739130434782648,-4.130434782608688
