,Price(last excuted),Buy executed,Buy Wt Price,Sell executed,Sell Wt Price,Total executed,Total Wt Price,Strength,Open,High,Low
2018-05-08 09:00:07,-1.9823788546255516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9823788546255516,-1.9823788546255516,-1.9823788546255516
2018-05-08 09:00:08,-1.9823788546255516,-12.220348665590944,-1.9823788546255516,0.0,0.0,-12.220348665590944,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-1.9823788546255516
2018-05-08 09:00:09,-1.9823788546255516,0.0,-1.9823788546255516,0.0,0.0,0.0,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-1.9823788546255516
2018-05-08 09:00:10,-1.9823788546255516,0.0,-1.9823788546255516,0.0,0.0,0.0,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-1.9823788546255516
2018-05-08 09:00:11,-1.9823788546255516,0.0,-1.9823788546255516,0.0,0.0,0.0,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-1.9823788546255516
2018-05-08 09:00:12,-1.9823788546255516,0.0,-1.9823788546255516,0.0,0.0,0.0,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-1.9823788546255516
2018-05-08 09:00:13,-1.9823788546255516,0.0,-1.9823788546255516,0.0,0.0,0.0,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-1.9823788546255516
2018-05-08 09:00:14,-2.3127753303964766,0.0,-1.9823788546255516,-9.828671029403447,-2.312088435436465,-9.828671029403447,-2.312088435436465,0.0,-1.9823788546255516,-1.9823788546255516,-2.3127753303964766
2018-05-08 09:00:15,-2.3127753303964766,0.0,-1.9823788546255516,0.0,-2.312088435436465,0.0,-2.312088435436465,0.0,-1.9823788546255516,-1.9823788546255516,-2.3127753303964766
2018-05-08 09:00:16,-1.9823788546255516,-8.403635839967125,-1.9823788546255516,0.0,-2.312088435436465,-8.403635839967125,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-2.3127753303964766
2018-05-08 09:00:17,-2.3127753303964766,0.0,-1.9823788546255516,-11.538630180854625,-2.3127753303964766,-11.538630180854625,-2.3127753303964766,0.0,-1.9823788546255516,-1.9823788546255516,-2.3127753303964766
2018-05-08 09:00:18,-2.3127753303964766,0.0,-1.9823788546255516,0.0,-2.3127753303964766,0.0,-2.3127753303964766,0.0,-1.9823788546255516,-1.9823788546255516,-2.3127753303964766
2018-05-08 09:00:19,-1.9823788546255516,-14.058628150453892,-1.9823788546255516,0.0,-2.3127753303964766,-14.058628150453892,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-2.3127753303964766
2018-05-08 09:00:20,-1.9823788546255516,0.0,-1.9823788546255516,0.0,-2.3127753303964766,0.0,-1.9823788546255516,0.0,-1.9823788546255516,-1.9823788546255516,-2.3127753303964766
2018-05-08 09:00:21,-1.9823788546255516,-9.411493765366773,-1.4317180616740046,-10.916941964276823,-1.9823788546255516,-9.211072166929196,-1.5317259635329208,4.5061728395061715,-1.9823788546255516,-1.4317180616740046,-2.3127753303964766
2018-05-08 09:00:22,-2.3127753303964766,0.0,-1.4317180616740046,-10.70622093296117,-2.284691629955958,-10.70622093296117,-2.284691629955958,0.0,-1.9823788546255516,-1.4317180616740046,-2.3127753303964766
2018-05-08 09:00:23,-2.3127753303964766,0.0,-1.4317180616740046,0.0,-2.284691629955958,0.0,-2.284691629955958,0.0,-1.9823788546255516,-1.4317180616740046,-2.3127753303964766
2018-05-08 09:00:24,-3.0837004405286312,0.0,-1.4317180616740046,-9.824521645856636,-2.598252478543614,-9.824521645856636,-2.598252478543614,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:25,-3.0837004405286312,-9.993271125105043,-3.0837004405286312,0.0,-2.598252478543614,-9.993271125105043,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:26,-3.0837004405286312,-11.687050185972895,-3.0837004405286312,0.0,-2.598252478543614,-11.687050185972895,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:27,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-2.598252478543614,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:28,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-2.598252478543614,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:29,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-2.598252478543614,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:30,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-2.598252478543614,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:31,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-2.598252478543614,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-3.5242290748898735
2018-05-08 09:00:32,-3.8546255506607987,-12.913495846150893,-2.092511013215855,-8.904511132879945,-3.5377684244195398,-8.886522095043873,-3.512002084835672,0.018151815181518156,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:33,-3.8546255506607987,0.0,-2.092511013215855,0.0,-3.5377684244195398,0.0,-3.512002084835672,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:34,-3.8546255506607987,0.0,-2.092511013215855,0.0,-3.5377684244195398,0.0,-3.512002084835672,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:35,-3.8546255506607987,0.0,-2.092511013215855,0.0,-3.5377684244195398,0.0,-3.512002084835672,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:36,-3.8546255506607987,0.0,-2.092511013215855,0.0,-3.5377684244195398,0.0,-3.512002084835672,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:37,-3.8546255506607987,0.0,-2.092511013215855,0.0,-3.5377684244195398,0.0,-3.512002084835672,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:38,-3.8546255506607987,0.0,-2.092511013215855,0.0,-3.5377684244195398,0.0,-3.512002084835672,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:39,-2.2026431718061588,-10.601860917636927,-2.4893836567845256,-12.034246385957086,-3.9793034660460336,-10.387767201842637,-2.7765318382058406,4.188679245283018,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:40,-2.2026431718061588,0.0,-2.4893836567845256,0.0,-3.9793034660460336,0.0,-2.7765318382058406,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:41,-2.2026431718061588,0.0,-2.4893836567845256,0.0,-3.9793034660460336,0.0,-2.7765318382058406,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:42,-2.2026431718061588,0.0,-2.4893836567845256,0.0,-3.9793034660460336,0.0,-2.7765318382058406,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:43,-2.2026431718061588,0.0,-2.4893836567845256,0.0,-3.9793034660460336,0.0,-2.7765318382058406,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:44,-2.2026431718061588,0.0,-2.4893836567845256,0.0,-3.9793034660460336,0.0,-2.7765318382058406,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:45,-2.2026431718061588,0.0,-2.4893836567845256,0.0,-3.9793034660460336,0.0,-2.7765318382058406,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:46,-2.3127753303964766,-12.09251529408106,-2.3127753303964766,0.0,-3.9793034660460336,-12.09251529408106,-2.3127753303964766,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:47,-2.3127753303964766,0.0,-2.3127753303964766,0.0,-3.9793034660460336,0.0,-2.3127753303964766,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:48,-2.3127753303964766,0.0,-2.3127753303964766,0.0,-3.9793034660460336,0.0,-2.3127753303964766,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:49,-4.074889867841422,0.0,-2.3127753303964766,-10.51147685616866,-3.9711027718859375,-10.51147685616866,-3.9711027718859375,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:50,-4.074889867841422,0.0,-2.3127753303964766,0.0,-3.9711027718859375,0.0,-3.9711027718859375,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:51,-4.074889867841422,0.0,-2.3127753303964766,0.0,-3.9711027718859375,0.0,-3.9711027718859375,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:52,-4.074889867841422,0.0,-2.3127753303964766,0.0,-3.9711027718859375,0.0,-3.9711027718859375,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:53,-4.074889867841422,0.0,-2.3127753303964766,0.0,-3.9711027718859375,0.0,-3.9711027718859375,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:54,-3.1938325991189345,-13.606643026710836,-3.1938325991189345,0.0,-3.9711027718859375,-13.606643026710836,-3.1938325991189345,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:55,-3.0837004405286312,-13.365480969893946,-3.0837004405286312,0.0,-3.9711027718859375,-13.365480969893946,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:56,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-3.9711027718859375,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:57,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-3.9711027718859375,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
2018-05-08 09:00:58,-3.0837004405286312,0.0,-3.0837004405286312,0.0,-3.9711027718859375,0.0,-3.0837004405286312,0.0,-1.9823788546255516,-1.4317180616740046,-4.18502202643171
